text,labels
"As a payments specialist, I keep getting complaints that OTP codes never arrive during password resets as we onboard new partners. I need to stabilize the authentication flow across SMS and email delivery paths through proactive alerts so we meet SLA targets urgently.",Authentication_Service|SMS_Service|Email_Communication_Module|Customer_Portal_UI
"As a field officer, I keep getting complaints that OTP codes never arrive during password resets as we onboard new partners. I need to stabilize the authentication flow across SMS and email delivery paths inside the agent workspace so agents can focus on negotiations quickly.",Authentication_Service|SMS_Service|Email_Communication_Module|Customer_Portal_UI
"As a credit risk analyst, I keep getting complaints that OTP codes never arrive during password resets before the next release window. I need to stabilize the authentication flow across SMS and email delivery paths through proactive alerts to give leadership real-time visibility quickly.",Authentication_Service|SMS_Service|Email_Communication_Module|Customer_Portal_UI
"As a digital servicing director, I keep getting complaints that OTP codes never arrive during password resets before the next release window. I need to stabilize the authentication flow across SMS and email delivery paths inside the agent workspace so borrowers regain trust quickly quickly.",Authentication_Service|SMS_Service|Email_Communication_Module|Customer_Portal_UI
"As a support agent, I keep getting complaints that OTP codes never arrive during password resets while handling regulatory reviews. I need to stabilize the authentication flow across SMS and email delivery paths inside the agent workspace to shrink manual escalations urgently.",Authentication_Service|SMS_Service|Email_Communication_Module|Customer_Portal_UI
"As a collections supervisor, I keep getting complaints that OTP codes never arrive during password resets while handling regulatory reviews. I need to stabilize the authentication flow across SMS and email delivery paths inside scheduled reporting packs so we meet SLA targets urgently.",Authentication_Service|SMS_Service|Email_Communication_Module|Customer_Portal_UI
"As a payments specialist, I see borrowers drop out because their uploaded proofs are rejected without context as we onboard new partners. I need to improve document capture, validation, and follow-up tasks inside scheduled reporting packs so agents can focus on negotiations urgently.",Document_Upload_Service|KYC_Service|Customer_Profile_Service|Notification_Engine
"As a product manager, I see borrowers drop out because their uploaded proofs are rejected without context as we onboard new partners. I need to improve document capture, validation, and follow-up tasks inside the agent workspace so we meet SLA targets urgently.",Document_Upload_Service|KYC_Service|Customer_Profile_Service|Notification_Engine
"As a collections supervisor, I see borrowers drop out because their uploaded proofs are rejected without context during end-of-month spikes. I need to improve document capture, validation, and follow-up tasks inside the agent workspace so we meet SLA targets urgently.",Document_Upload_Service|KYC_Service|Customer_Profile_Service|Notification_Engine
"As a field officer, I see borrowers drop out because their uploaded proofs are rejected without context as we onboard new partners. I need to improve document capture, validation, and follow-up tasks inside scheduled reporting packs so borrowers regain trust quickly urgently.",Document_Upload_Service|KYC_Service|Customer_Profile_Service|Notification_Engine
